date,culture,mois,prix_fcfa_kg,demande_estimee_kg
2025-09-28,Coton,9,478,996
2025-09-28,Cacao,9,1575,1122
2025-09-28,Café,9,1096,1114
2025-09-29,Maïs,9,184,1054
2025-09-29,Riz,9,361,1212
2025-09-29,Sorgho,9,241,999
2025-09-29,Igname,9,304,916
2025-09-29,Manioc,9,124,1270
2025-09-29,Soja,9,315,1168
2025-09-29,Coton,9,449,1164
2025-09-29,Cacao,9,1331,1121
2025-09-29,Café,9,1205,982
2025-09-30,Maïs,9,190,950
2025-09-30,Riz,9,370,1125
2025-09-30,Sorgho,9,208,1225
2025-09-30,Igname,9,273,961
2025-09-30,Manioc,9,148,903
2025-09-30,Soja,9,345,845
2025-09-30,Coton,9,476,1195
2025-09-30,Cacao,9,1423,1026
2025-09-30,Café,9,1044,1109
2025-10-01,Maïs,10,199,954
2025-10-01,Riz,10,374,1131
2025-10-01,Sorgho,10,264,909
2025-10-01,Igname,10,286,960
2025-10-01,Manioc,10,146,1191
2025-10-01,Soja,10,347,900
2025-10-01,Coton,10,492,888
2025-10-01,Cacao,10,1513,957
2025-10-01,Café,10,1187,1035
2025-10-02,Maïs,10,197,1182
2025-10-02,Riz,10,353,1215
2025-10-02,Sorgho,10,242,1046
2025-10-02,Igname,10,279,1108
2025-10-02,Manioc,10,141,1005
2025-10-02,Soja,10,349,1029
2025-10-02,Coton,10,452,1151
2025-10-02,Cacao,10,1435,1079
2025-10-02,Café,10,1141,919
2025-10-03,Maïs,10,180,1176
2025-10-03,Riz,10,403,999
2025-10-03,Sorgho,10,236,1092
2025-10-03,Igname,10,296,1016
2025-10-03,Manioc,10,136,1197
2025-10-03,Soja,10,319,1219
2025-10-03,Coton,10,474,1024
2025-10-03,Cacao,10,1380,1020
2025-10-03,Café,10,1192,906
2025-10-04,Maïs,10,210,1022
2025-10-04,Riz,10,401,1022
2025-10-04,Sorgho,10,228,1021
2025-10-04,Igname,10,297,1086
2025-10-04,Manioc,10,135,975
2025-10-04,Soja,10,355,903
2025-10-04,Coton,10,470,1147
2025-10-04,Cacao,10,1285,1346
2025-10-04,Café,10,1173,932
2025-10-05,Maïs,10,197,1020
2025-10-05,Riz,10,419,1039
2025-10-05,Sorgho,10,230,1174
2025-10-05,Igname,10,278,1096
2025-10-05,Manioc,10,155,821
2025-10-05,Soja,10,336,945
2025-10-05,Coton,10,475,1139
2025-10-05,Cacao,10,1448,1035
2025-10-05,Café,10,1137,1165
2025-10-06,Maïs,10,191,1092
2025-10-06,Riz,10,429,1028
2025-10-06,Sorgho,10,225,1140
2025-10-06,Igname,10,281,1071
2025-10-06,Manioc,10,138,955
2025-10-06,Soja,10,355,976
2025-10-06,Coton,10,479,943
2025-10-06,Cacao,10,1465,1095
2025-10-06,Café,10,1027,1060
2025-10-07,Maïs,10,182,1090
2025-10-07,Riz,10,392,1171
2025-10-07,Sorgho,10,249,1004
2025-10-07,Igname,10,292,1157
2025-10-07,Manioc,10,154,860
2025-10-07,Soja,10,313,1156
2025-10-07,Coton,10,511,1046
2025-10-07,Cacao,10,1384,1017
2025-10-07,Café,10,1190,853
2025-10-08,Maïs,10,182,1180
2025-10-08,Riz,10,366,1237
2025-10-08,Sorgho,10,235,982
2025-10-08,Igname,10,289,1091
2025-10-08,Manioc,10,135,1202
2025-10-08,Soja,10,321,998
2025-10-08,Coton,10,473,1237
2025-10-08,Cacao,10,1528,909
2025-10-08,Café,10,1137,1179
2025-10-09,Maïs,10,191,1072
2025-10-09,Riz,10,370,1189
2025-10-09,Sorgho,10,224,1244
2025-10-09,Igname,10,282,994
2025-10-09,Manioc,10,146,846
2025-10-09,Soja,10,339,886
2025-10-09,Coton,10,457,1058
2025-10-09,Cacao,10,1524,764
2025-10-09,Café,10,1097,979
2025-10-10,Maïs,10,197,1101
2025-10-10,Riz,10,367,1081
2025-10-10,Sorgho,10,225,1078
2025-10-10,Igname,10,285,855
2025-10-10,Manioc,10,152,1221
2025-10-10,Soja,10,347,911
2025-10-10,Coton,10,482,933
2025-10-10,Cacao,10,1318,1233
2025-10-10,Café,10,970,1320
2025-10-11,Maïs,10,198,1061
2025-10-11,Riz,10,377,990
2025-10-11,Sorgho,10,236,1013
2025-10-11,Igname,10,312,957
2025-10-11,Manioc,10,139,903
2025-10-11,Soja,10,340,1021
2025-10-11,Coton,10,493,1190
2025-10-11,Cacao,10,1488,1148
2025-10-11,Café,10,1066,1181
2025-10-12,Maïs,10,204,937
2025-10-12,Riz,10,361,1194
2025-10-12,Sorgho,10,234,1002
2025-10-12,Igname,10,279,1044
2025-10-12,Manioc,10,134,1140
2025-10-12,Soja,10,387,987
2025-10-12,Coton,10,483,1127
2025-10-12,Cacao,10,1527,871
2025-10-12,Café,10,1116,1292
2025-10-13,Maïs,10,192,983
2025-10-13,Riz,10,397,986
2025-10-13,Sorgho,10,232,1090
2025-10-13,Igname,10,296,1049
2025-10-13,Manioc,10,147,1080
2025-10-13,Soja,10,319,853
2025-10-13,Coton,10,466,851
2025-10-13,Cacao,10,1501,1146
2025-10-13,Café,10,1262,860
2025-10-14,Maïs,10,177,777
2025-10-14,Riz,10,356,1055
2025-10-14,Sorgho,10,243,1047
2025-10-14,Igname,10,300,1133
2025-10-14,Manioc,10,139,1283
2025-10-14,Soja,10,344,1052
2025-10-14,Coton,10,456,931
2025-10-14,Cacao,10,1484,996
2025-10-14,Café,10,1064,1128
2025-10-15,Maïs,10,203,1010
2025-10-15,Riz,10,398,1136
2025-10-15,Sorgho,10,255,1051
2025-10-15,Igname,10,259,1222
2025-10-15,Manioc,10,141,1116
2025-10-15,Soja,10,349,946
2025-10-15,Coton,10,497,1084
2025-10-15,Cacao,10,1524,851
2025-10-15,Café,10,1088,1137
2025-10-16,Maïs,10,184,951
2025-10-16,Riz,10,365,980
2025-10-16,Sorgho,10,233,1141
2025-10-16,Igname,10,269,1018
2025-10-16,Manioc,10,145,1006
2025-10-16,Soja,10,338,936
2025-10-16,Coton,10,499,901
2025-10-16,Cacao,10,1888,682
2025-10-16,Café,10,1204,867
2025-10-17,Maïs,10,195,1016
2025-10-17,Riz,10,358,1003
2025-10-17,Sorgho,10,234,1161
2025-10-17,Igname,10,288,1015
2025-10-17,Manioc,10,130,1333
2025-10-17,Soja,10,332,1057
2025-10-17,Coton,10,500,961
2025-10-17,Cacao,10,1540,1028
2025-10-17,Café,10,1149,909
2025-10-18,Maïs,10,190,1103
2025-10-18,Riz,10,405,951
2025-10-18,Sorgho,10,244,1002
2025-10-18,Igname,10,306,1019
2025-10-18,Manioc,10,146,1085
2025-10-18,Soja,10,320,1145
2025-10-18,Coton,10,501,1065
2025-10-18,Cacao,10,1413,1202
2025-10-18,Café,10,1227,1087
2025-10-19,Maïs,10,205,867
2025-10-19,Riz,10,383,1099
2025-10-19,Sorgho,10,243,1086
2025-10-19,Igname,10,296,938
2025-10-19,Manioc,10,138,1253
2025-10-19,Soja,10,326,1088
2025-10-19,Coton,10,452,1117
2025-10-19,Cacao,10,1507,999
2025-10-19,Café,10,1068,1080
2025-10-20,Maïs,10,195,980
2025-10-20,Riz,10,354,1066
2025-10-20,Sorgho,10,236,1241
2025-10-20,Igname,10,282,1000
2025-10-20,Manioc,10,149,769
2025-10-20,Soja,10,330,824
2025-10-20,Coton,10,470,1146
2025-10-20,Cacao,10,1364,1225
2025-10-20,Café,10,1245,820
2025-10-21,Maïs,10,165,1204
2025-10-21,Riz,10,514,813
2025-10-21,Sorgho,10,255,1098
2025-10-21,Igname,10,305,895
2025-10-21,Manioc,10,144,1038
2025-10-21,Soja,10,344,734
2025-10-21,Coton,10,519,901
2025-10-21,Cacao,10,1400,1060
2025-10-21,Café,10,1236,938
2025-10-22,Maïs,10,187,1001
2025-10-22,Riz,10,393,1065
2025-10-22,Sorgho,10,244,1029
2025-10-22,Igname,10,297,1225
2025-10-22,Manioc,10,141,1013
2025-10-22,Soja,10,342,1024
2025-10-22,Coton,10,493,828
2025-10-22,Cacao,10,1468,819
2025-10-22,Café,10,1165,1068
2025-10-23,Maïs,10,191,1113
2025-10-23,Riz,10,380,1077
2025-10-23,Sorgho,10,245,916
2025-10-23,Igname,10,284,986
2025-10-23,Manioc,10,139,1047
2025-10-23,Soja,10,312,1110
2025-10-23,Coton,10,449,1080
2025-10-23,Cacao,10,1405,1112
2025-10-23,Café,10,1122,958
2025-10-24,Maïs,10,186,890
2025-10-24,Riz,10,390,899
2025-10-24,Sorgho,10,232,1104
2025-10-24,Igname,10,313,975
2025-10-24,Manioc,10,136,1080
2025-10-24,Soja,10,334,1074
2025-10-24,Coton,10,479,1104
2025-10-24,Cacao,10,1480,927
2025-10-24,Café,10,1132,1034
2025-10-25,Maïs,10,204,1084
2025-10-25,Riz,10,346,1013
2025-10-25,Sorgho,10,240,943
2025-10-25,Igname,10,293,1155
2025-10-25,Manioc,10,150,1019
2025-10-25,Soja,10,362,1045
2025-10-25,Coton,10,492,1050
2025-10-25,Cacao,10,1409,1178
2025-10-25,Café,10,1196,1027
2025-10-26,Maïs,10,194,806
2025-10-26,Riz,10,405,888
2025-10-26,Sorgho,10,228,1089
2025-10-26,Igname,10,304,1024
2025-10-26,Manioc,10,136,1280
2025-10-26,Soja,10,276,1351
2025-10-26,Coton,10,407,1079
2025-10-26,Cacao,10,1460,954
2025-10-26,Café,10,1110,1012
2025-10-27,Maïs,10,190,1079
2025-10-27,Riz,10,356,1264
2025-10-27,Sorgho,10,225,1297
2025-10-27,Igname,10,277,1036
2025-10-27,Manioc,10,129,1129
2025-10-27,Soja,10,328,1032
2025-10-27,Coton,10,533,1009
2025-10-27,Cacao,10,1494,1047
2025-10-27,Café,10,1159,967
2025-10-28,Maïs,10,207,881
2025-10-28,Riz,10,365,879
2025-10-28,Sorgho,10,259,876
2025-10-28,Igname,10,214,1472
2025-10-28,Manioc,10,146,1234
2025-10-28,Soja,10,333,1059
2025-10-28,Coton,10,516,1034
2025-10-28,Cacao,10,1418,1076
2025-10-28,Café,10,1079,910
2025-10-29,Maïs,10,197,1065
2025-10-29,Riz,10,352,1006
2025-10-29,Sorgho,10,251,951
2025-10-29,Igname,10,278,1064
2025-10-29,Manioc,10,143,882
2025-10-29,Soja,10,341,1005
2025-10-29,Coton,10,479,1033
2025-10-29,Cacao,10,1335,1145
2025-10-29,Café,10,1169,933
2025-10-30,Maïs,10,185,1060
2025-10-30,Riz,10,388,1088
2025-10-30,Sorgho,10,248,961
2025-10-30,Igname,10,283,964
2025-10-30,Manioc,10,141,970
2025-10-30,Soja,10,321,1102
2025-10-30,Coton,10,505,961
2025-10-30,Cacao,10,1401,1027
2025-10-30,Café,10,1071,1068
2025-10-31,Maïs,10,199,1011
2025-10-31,Riz,10,415,877
2025-10-31,Sorgho,10,238,997
2025-10-31,Igname,10,292,1110
2025-10-31,Manioc,10,140,1001
2025-10-31,Soja,10,377,1043
2025-10-31,Coton,10,461,1039
2025-10-31,Cacao,10,1398,1060
2025-10-31,Café,10,1146,955
2025-11-01,Maïs,11,174,1196
2025-11-01,Riz,11,400,687
2025-11-01,Sorgho,11,257,1011
2025-11-01,Igname,11,306,843
2025-11-01,Manioc,11,141,1065
2025-11-01,Soja,11,379,857
2025-11-01,Coton,11,512,910
2025-11-01,Cacao,11,1555,834
2025-11-01,Café,11,1121,1036
2025-11-02,Maïs,11,195,1008
2025-11-02,Riz,11,418,993
2025-11-02,Sorgho,11,271,901
2025-11-02,Igname,11,324,991
2025-11-02,Manioc,11,138,1109
2025-11-02,Soja,11,374,857
2025-11-02,Coton,11,466,1100
2025-11-02,Cacao,11,1869,676
2025-11-02,Café,11,1249,910
2025-11-03,Maïs,11,187,996
2025-11-03,Riz,11,384,1022
2025-11-03,Sorgho,11,253,939
2025-11-03,Igname,11,296,1204
2025-11-03,Manioc,11,148,1016
2025-11-03,Soja,11,374,989
2025-11-03,Coton,11,545,703
2025-11-03,Cacao,11,1431,1164
2025-11-03,Café,11,1171,1077
2025-11-04,Maïs,11,207,985
2025-11-04,Riz,11,401,1154
2025-11-04,Sorgho,11,264,1019
2025-11-04,Igname,11,303,1106
2025-11-04,Manioc,11,148,1095
2025-11-04,Soja,11,386,829
2025-11-04,Coton,11,525,972
2025-11-04,Cacao,11,1519,1164
2025-11-04,Café,11,1350,882
2025-11-05,Maïs,11,203,890
2025-11-05,Riz,11,373,1067
2025-11-05,Sorgho,11,238,890
2025-11-05,Igname,11,309,1011
2025-11-05,Manioc,11,159,1108
2025-11-05,Soja,11,383,884
2025-11-05,Coton,11,512,832
2025-11-05,Cacao,11,1571,1066
2025-11-05,Café,11,1230,1135
2025-11-06,Maïs,11,212,925
2025-11-06,Riz,11,432,788
2025-11-06,Sorgho,11,273,741
2025-11-06,Igname,11,303,918
2025-11-06,Manioc,11,142,1139
2025-11-06,Soja,11,371,1149
2025-11-06,Coton,11,517,1074
2025-11-06,Cacao,11,1597,981
2025-11-06,Café,11,1176,980
2025-11-07,Maïs,11,195,945
2025-11-07,Riz,11,419,910
2025-11-07,Sorgho,11,258,786
2025-11-07,Igname,11,327,1003
2025-11-07,Manioc,11,143,976
2025-11-07,Soja,11,341,936
2025-11-07,Coton,11,516,795
2025-11-07,Cacao,11,1554,985
2025-11-07,Café,11,1245,948
2025-11-08,Maïs,11,193,1006
2025-11-08,Riz,11,423,769
2025-11-08,Sorgho,11,262,830
2025-11-08,Igname,11,321,887
2025-11-08,Manioc,11,155,1020
2025-11-08,Soja,11,352,752
2025-11-08,Coton,11,522,881
2025-11-08,Cacao,11,1498,925
2025-11-08,Café,11,1211,1163
2025-11-09,Maïs,11,193,1152
2025-11-09,Riz,11,376,1099
2025-11-09,Sorgho,11,271,816
2025-11-09,Igname,11,322,814
2025-11-09,Manioc,11,151,896
2025-11-09,Soja,11,365,976
2025-11-09,Coton,11,509,987
2025-11-09,Cacao,11,1614,968
2025-11-09,Café,11,1171,987
2025-11-10,Maïs,11,156,1380
2025-11-10,Riz,11,406,1062
2025-11-10,Sorgho,11,248,1156
2025-11-10,Igname,11,303,971
2025-11-10,Manioc,11,155,877
2025-11-10,Soja,11,352,1084
2025-11-10,Coton,11,479,1126
2025-11-10,Cacao,11,1520,1084
2025-11-10,Café,11,1127,1005
2025-11-11,Maïs,11,192,1028
2025-11-11,Riz,11,429,816
2025-11-11,Sorgho,11,242,978
2025-11-11,Igname,11,294,855
2025-11-11,Manioc,11,149,945
2025-11-11,Soja,11,363,716
2025-11-11,Coton,11,504,1053
2025-11-11,Cacao,11,1549,962
2025-11-11,Café,11,1233,1092
2025-11-12,Maïs,11,207,1112
2025-11-12,Riz,11,409,902
2025-11-12,Sorgho,11,254,1023
2025-11-12,Igname,11,314,967
2025-11-12,Manioc,11,149,941
2025-11-12,Soja,11,348,1152
2025-11-12,Coton,11,500,862
2025-11-12,Cacao,11,1553,938
2025-11-12,Café,11,1272,840
2025-11-13,Maïs,11,199,1010
2025-11-13,Riz,11,393,1222
2025-11-13,Sorgho,11,250,934
2025-11-13,Igname,11,310,1083
2025-11-13,Manioc,11,165,799
2025-11-13,Soja,11,370,1083
2025-11-13,Coton,11,521,933
2025-11-13,Cacao,11,1607,806
2025-11-13,Café,11,1120,963
2025-11-14,Maïs,11,212,929
2025-11-14,Riz,11,388,1123
2025-11-14,Sorgho,11,236,1127
2025-11-14,Igname,11,276,1206
2025-11-14,Manioc,11,142,993
2025-11-14,Soja,11,334,775
2025-11-14,Coton,11,519,889
2025-11-14,Cacao,11,1430,1069
2025-11-14,Café,11,1231,863
2025-11-15,Maïs,11,199,1245
2025-11-15,Riz,11,418,905
2025-11-15,Sorgho,11,240,1055
2025-11-15,Igname,11,321,878
2025-11-15,Manioc,11,141,1170
2025-11-15,Soja,11,370,821
2025-11-15,Coton,11,522,930
2025-11-15,Cacao,11,1518,829
2025-11-15,Café,11,1243,1140
2025-11-16,Maïs,11,209,948
2025-11-16,Riz,11,418,921
2025-11-16,Sorgho,11,276,765
2025-11-16,Igname,11,327,978
2025-11-16,Manioc,11,157,881
2025-11-16,Soja,11,374,903
2025-11-16,Coton,11,507,911
2025-11-16,Cacao,11,1517,821
2025-11-16,Café,11,1293,897
2025-11-17,Maïs,11,195,999
2025-11-17,Riz,11,408,848
2025-11-17,Sorgho,11,225,1042
2025-11-17,Igname,11,297,914
2025-11-17,Manioc,11,150,823
2025-11-17,Soja,11,360,1117
2025-11-17,Coton,11,509,855
2025-11-17,Cacao,11,1189,1293
2025-11-17,Café,11,1237,969
2025-11-18,Maïs,11,207,767
2025-11-18,Riz,11,405,914
2025-11-18,Sorgho,11,261,814
2025-11-18,Igname,11,320,829
2025-11-18,Manioc,11,149,1180
2025-11-18,Soja,11,349,1027
2025-11-18,Coton,11,490,1085
2025-11-18,Cacao,11,1477,1116
2025-11-18,Café,11,1362,903
2025-11-19,Maïs,11,173,1080
2025-11-19,Riz,11,390,1109
2025-11-19,Sorgho,11,239,1065
2025-11-19,Igname,11,266,1051
2025-11-19,Manioc,11,165,988
2025-11-19,Soja,11,364,938
2025-11-19,Coton,11,493,825
2025-11-19,Cacao,11,1512,1042
2025-11-19,Café,11,1259,968
2025-11-20,Maïs,11,191,987
2025-11-20,Riz,11,395,952
2025-11-20,Sorgho,11,250,1073
2025-11-20,Igname,11,302,986
2025-11-20,Manioc,11,152,1113
2025-11-20,Soja,11,384,948
2025-11-20,Coton,11,505,1012
2025-11-20,Cacao,11,1606,906
2025-11-20,Café,11,1211,1124
2025-11-21,Maïs,11,219,836
2025-11-21,Riz,11,457,906
2025-11-21,Sorgho,11,240,1108
2025-11-21,Igname,11,314,1091
2025-11-21,Manioc,11,156,1116
2025-11-21,Soja,11,345,1003
2025-11-21,Coton,11,514,1022
2025-11-21,Cacao,11,1502,815
2025-11-21,Café,11,1217,957
2025-11-22,Maïs,11,202,1139
2025-11-22,Riz,11,393,835
2025-11-22,Sorgho,11,272,964
2025-11-22,Igname,11,287,998
2025-11-22,Manioc,11,153,1040
2025-11-22,Soja,11,350,885
2025-11-22,Coton,11,505,1034
2025-11-22,Cacao,11,1530,1008
2025-11-22,Café,11,1199,1039
2025-11-23,Maïs,11,192,1126
2025-11-23,Riz,11,425,961
2025-11-23,Sorgho,11,261,916
2025-11-23,Igname,11,302,1099
2025-11-23,Manioc,11,156,921
2025-11-23,Soja,11,427,898
2025-11-23,Coton,11,500,833
2025-11-23,Cacao,11,1652,1014
2025-11-23,Café,11,1235,1081
2025-11-24,Maïs,11,191,1041
2025-11-24,Riz,11,407,988
2025-11-24,Sorgho,11,282,896
2025-11-24,Igname,11,312,989
2025-11-24,Manioc,11,137,1184
2025-11-24,Soja,11,342,1103
2025-11-24,Coton,11,515,971
2025-11-24,Cacao,11,1350,1192
2025-11-24,Café,11,1209,1040
2025-11-25,Maïs,11,190,1119
2025-11-25,Riz,11,419,992
2025-11-25,Sorgho,11,246,1274
2025-11-25,Igname,11,314,1068
2025-11-25,Manioc,11,165,902
2025-11-25,Soja,11,380,1023
2025-11-25,Coton,11,536,992
2025-11-25,Cacao,11,1525,750
2025-11-25,Café,11,1235,1062
2025-11-26,Maïs,11,193,1001
2025-11-26,Riz,11,398,1153
2025-11-26,Sorgho,11,251,962
2025-11-26,Igname,11,280,903
2025-11-26,Manioc,11,146,1022
2025-11-26,Soja,11,387,978
2025-11-26,Coton,11,519,954
2025-11-26,Cacao,11,1556,1040
2025-11-26,Café,11,1256,1031
2025-11-27,Maïs,11,218,793
2025-11-27,Riz,11,373,1131
2025-11-27,Sorgho,11,271,931
2025-11-27,Igname,11,298,1240
2025-11-27,Manioc,11,152,1106
2025-11-27,Soja,11,369,977
2025-11-27,Coton,11,505,907
2025-11-27,Cacao,11,1493,1104
2025-11-27,Café,11,1261,1048
2025-11-28,Maïs,11,199,1050
2025-11-28,Riz,11,439,1008
2025-11-28,Sorgho,11,252,893
2025-11-28,Igname,11,295,1148
2025-11-28,Manioc,11,148,1153
2025-11-28,Soja,11,331,977
2025-11-28,Coton,11,473,872
2025-11-28,Cacao,11,1634,675
2025-11-28,Café,11,1272,875
2025-11-29,Maïs,11,202,975
2025-11-29,Riz,11,430,1005
2025-11-29,Sorgho,11,240,1104
2025-11-29,Igname,11,306,1034
2025-11-29,Manioc,11,154,887
2025-11-29,Soja,11,354,998
2025-11-29,Coton,11,499,1065
2025-11-29,Cacao,11,1394,1154
2025-11-29,Café,11,1255,1004
2025-11-30,Maïs,11,186,988
2025-11-30,Riz,11,393,1040
2025-11-30,Sorgho,11,264,1119
2025-11-30,Igname,11,303,1035
2025-11-30,Manioc,11,141,1004
2025-11-30,Soja,11,356,1084
2025-11-30,Coton,11,505,1100
2025-11-30,Cacao,11,1531,876
2025-11-30,Café,11,1191,1053
2025-12-01,Maïs,12,225,840
2025-12-01,Riz,12,419,1114
2025-12-01,Sorgho,12,266,901
2025-12-01,Igname,12,337,1048
2025-12-01,Manioc,12,155,923
2025-12-01,Soja,12,366,859
2025-12-01,Coton,12,538,808
2025-12-01,Cacao,12,1563,867
2025-12-01,Café,12,1306,901
2025-12-02,Maïs,12,227,971
2025-12-02,Riz,12,418,884
2025-12-02,Sorgho,12,264,834
2025-12-02,Igname,12,316,1113
2025-12-02,Manioc,12,160,846
2025-12-02,Soja,12,396,957
2025-12-02,Coton,12,543,1019
2025-12-02,Cacao,12,1716,963
2025-12-02,Café,12,1350,832
2025-12-03,Maïs,12,223,1051
2025-12-03,Riz,12,433,1035
2025-12-03,Sorgho,12,278,884
2025-12-03,Igname,12,314,981
2025-12-03,Manioc,12,149,1103
2025-12-03,Soja,12,382,1019
2025-12-03,Coton,12,543,814
2025-12-03,Cacao,12,1763,965
2025-12-03,Café,12,1334,788
2025-12-04,Maïs,12,225,929
2025-12-04,Riz,12,465,833
2025-12-04,Sorgho,12,253,978
2025-12-04,Igname,12,273,1108
2025-12-04,Manioc,12,174,739
2025-12-04,Soja,12,383,1052
2025-12-04,Coton,12,568,904
2025-12-04,Cacao,12,1597,924
2025-12-04,Café,12,1423,855
2025-12-05,Maïs,12,230,716
2025-12-05,Riz,12,430,843
2025-12-05,Sorgho,12,252,1120
2025-12-05,Igname,12,332,1042
2025-12-05,Manioc,12,176,681
2025-12-05,Soja,12,367,1016
2025-12-05,Coton,12,535,800
2025-12-05,Cacao,12,1648,919
2025-12-05,Café,12,1474,722
2025-12-06,Maïs,12,228,843
2025-12-06,Riz,12,458,767
2025-12-06,Sorgho,12,255,830
2025-12-06,Igname,12,258,1051
2025-12-06,Manioc,12,163,856
2025-12-06,Soja,12,393,925
2025-12-06,Coton,12,564,932
2025-12-06,Cacao,12,1720,703
2025-12-06,Café,12,1233,1080
2025-12-07,Maïs,12,221,923
2025-12-07,Riz,12,299,1442
2025-12-07,Sorgho,12,272,1017
2025-12-07,Igname,12,327,1078
2025-12-07,Manioc,12,165,971
2025-12-07,Soja,12,393,937
2025-12-07,Coton,12,542,915
2025-12-07,Cacao,12,1592,827
2025-12-07,Café,12,1320,874
2025-12-08,Maïs,12,227,926
2025-12-08,Riz,12,472,878
2025-12-08,Sorgho,12,280,1007
2025-12-08,Igname,12,322,753
2025-12-08,Manioc,12,156,705
2025-12-08,Soja,12,377,1070
2025-12-08,Coton,12,530,1016
2025-12-08,Cacao,12,1630,1009
2025-12-08,Café,12,1216,1031
2025-12-09,Maïs,12,216,984
2025-12-09,Riz,12,436,733
2025-12-09,Sorgho,12,277,841
2025-12-09,Igname,12,329,684
2025-12-09,Manioc,12,167,757
2025-12-09,Soja,12,368,912
2025-12-09,Coton,12,564,833
2025-12-09,Cacao,12,1680,762
2025-12-09,Café,12,1289,1175
2025-12-10,Maïs,12,225,1031
2025-12-10,Riz,12,489,820
2025-12-10,Sorgho,12,266,925
2025-12-10,Igname,12,324,1003
2025-12-10,Manioc,12,165,814
2025-12-10,Soja,12,383,911
2025-12-10,Coton,12,629,710
2025-12-10,Cacao,12,1695,956
2025-12-10,Café,12,1285,771
2025-12-11,Maïs,12,244,684
2025-12-11,Riz,12,431,1023
2025-12-11,Sorgho,12,262,865
2025-12-11,Igname,12,311,1165
2025-12-11,Manioc,12,181,875
2025-12-11,Soja,12,393,780
2025-12-11,Coton,12,543,1034
2025-12-11,Cacao,12,1663,833
2025-12-11,Café,12,1301,1008
2025-12-12,Maïs,12,204,939
2025-12-12,Riz,12,463,790
2025-12-12,Sorgho,12,254,1113
2025-12-12,Igname,12,326,969
2025-12-12,Manioc,12,155,1015
2025-12-12,Soja,12,384,924
2025-12-12,Coton,12,522,1065
2025-12-12,Cacao,12,2000,648
2025-12-12,Café,12,1073,1188
2025-12-13,Maïs,12,221,972
2025-12-13,Riz,12,419,1031
2025-12-13,Sorgho,12,268,901
2025-12-13,Igname,12,319,850
2025-12-13,Manioc,12,164,1075
2025-12-13,Soja,12,379,958
2025-12-13,Coton,12,559,812
2025-12-13,Cacao,12,1512,889
2025-12-13,Café,12,1340,986
2025-12-14,Maïs,12,220,876
2025-12-14,Riz,12,427,936
2025-12-14,Sorgho,12,284,891
2025-12-14,Igname,12,349,802
2025-12-14,Manioc,12,177,875
2025-12-14,Soja,12,354,998
2025-12-14,Coton,12,516,892
2025-12-14,Cacao,12,1565,1039
2025-12-14,Café,12,1413,807
2025-12-15,Maïs,12,234,1070
2025-12-15,Riz,12,423,945
2025-12-15,Sorgho,12,272,952
2025-12-15,Igname,12,320,749
2025-12-15,Manioc,12,166,864
2025-12-15,Soja,12,395,762
2025-12-15,Coton,12,500,1153
2025-12-15,Cacao,12,1743,985
2025-12-15,Café,12,1329,796
2025-12-16,Maïs,12,210,790
2025-12-16,Riz,12,433,995
2025-12-16,Sorgho,12,290,726
2025-12-16,Igname,12,333,1103
2025-12-16,Manioc,12,165,972
2025-12-16,Soja,12,345,997
2025-12-16,Coton,12,564,920
2025-12-16,Cacao,12,1656,1038
2025-12-16,Café,12,1289,1063
2025-12-17,Maïs,12,215,873
2025-12-17,Riz,12,430,801
2025-12-17,Sorgho,12,288,763
2025-12-17,Igname,12,328,962
2025-12-17,Manioc,12,153,1021
2025-12-17,Soja,12,344,864
2025-12-17,Coton,12,540,793
2025-12-17,Cacao,12,1469,1164
2025-12-17,Café,12,1258,845
2025-12-18,Maïs,12,220,1008
2025-12-18,Riz,12,444,899
2025-12-18,Sorgho,12,274,926
2025-12-18,Igname,12,326,1027
2025-12-18,Manioc,12,170,1110
2025-12-18,Soja,12,393,757
2025-12-18,Coton,12,600,851
2025-12-18,Cacao,12,1729,819
2025-12-18,Café,12,1442,696
2025-12-19,Maïs,12,209,825
2025-12-19,Riz,12,422,857
2025-12-19,Sorgho,12,265,867
2025-12-19,Igname,12,323,1046
2025-12-19,Manioc,12,161,774
2025-12-19,Soja,12,383,931
2025-12-19,Coton,12,520,1013
2025-12-19,Cacao,12,1572,1024
2025-12-19,Café,12,1388,955
2025-12-20,Maïs,12,208,947
2025-12-20,Riz,12,444,818
2025-12-20,Sorgho,12,287,788
2025-12-20,Igname,12,314,938
2025-12-20,Manioc,12,148,1009
2025-12-20,Soja,12,378,938
2025-12-20,Coton,12,574,667
2025-12-20,Cacao,12,1627,872
2025-12-20,Café,12,1431,1049
2025-12-21,Maïs,12,174,1188
2025-12-21,Riz,12,455,899
2025-12-21,Sorgho,12,260,844
2025-12-21,Igname,12,345,965
2025-12-21,Manioc,12,218,503
2025-12-21,Soja,12,402,1002
2025-12-21,Coton,12,524,1047
2025-12-21,Cacao,12,1611,1062
2025-12-21,Café,12,1175,910
2025-12-22,Maïs,12,209,1050
2025-12-22,Riz,12,447,908
2025-12-22,Sorgho,12,278,879
2025-12-22,Igname,12,291,990
2025-12-22,Manioc,12,150,947
2025-12-22,Soja,12,367,793
2025-12-22,Coton,12,561,792
2025-12-22,Cacao,12,1705,876
2025-12-22,Café,12,1292,1117
2025-12-23,Maïs,12,205,1007
